"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","969","Открытие формы списка регистра сведений ""Настройки пользователей"" (CRM_НастройкиПользователей)","","Wed Apr 23 13:44:09 MSK 2025","passed","Wed Apr 23 13:44:10 MSK 2025","","","",""
"","2851","Копирование элемента справочника ""Классификатор банков РФ"" (КлассификаторБанковРФ)","","Wed Apr 23 12:15:42 MSK 2025","passed","Wed Apr 23 12:15:45 MSK 2025","","","",""
"","1003","Открытие формы документа ""Сообщение SMS"" (СообщениеSMS)","","Wed Apr 23 12:46:17 MSK 2025","passed","Wed Apr 23 12:46:18 MSK 2025","","","",""
"","1179","Открытие формы отчета ""Первичный спрос"" (АнализПервичногоСпроса)","","Wed Apr 23 13:15:52 MSK 2025","passed","Wed Apr 23 13:15:53 MSK 2025","","","",""
"","1111","Открытие формы журнала документов ""Отчеты по комиссии между организациями"" (ОтчетыПоКомиссииМеждуОрганизациями)","","Wed Apr 23 13:12:18 MSK 2025","passed","Wed Apr 23 13:12:19 MSK 2025","","","",""
"","2312","Копирование элемента группы справочника ""Проекты"" (Проекты)","","Wed Apr 23 12:20:50 MSK 2025","passed","Wed Apr 23 12:20:52 MSK 2025","","","",""
"","973","Открытие формы списка справочника ""Общие телефонные книги"" (сфпТелефонныеКниги)","","Wed Apr 23 12:04:53 MSK 2025","passed","Wed Apr 23 12:04:54 MSK 2025","","","",""
"","1151","Открытие формы отчета ""Анализ эффективности работы торговых представителей"" (АнализЭффективностиРаботыТорговыхПредставителей)","","Wed Apr 23 13:30:54 MSK 2025","passed","Wed Apr 23 13:30:55 MSK 2025","","","",""
"","934","Открытие формы регистра сведений ""Настройка передачи товаров между организациями"" (НастройкаПередачиТоваровМеждуОрганизациями)","","Wed Apr 23 13:47:15 MSK 2025","passed","Wed Apr 23 13:47:16 MSK 2025","","","",""
"","1046","Открытие формы списка справочника ""Типы отношений с клиентами"" (CRM_ТипыОтношений)","","Wed Apr 23 12:01:48 MSK 2025","passed","Wed Apr 23 12:01:49 MSK 2025","","","",""
"","1324","Открытие формы отчета ""Реестр нормативно - справочной информации"" (РеестрНормативноСправочнойИнформации)","","Wed Apr 23 13:37:46 MSK 2025","passed","Wed Apr 23 13:37:47 MSK 2025","","","",""
"","2998","Копирование элемента справочника ""Бизнес-регионы"" (БизнесРегионы)","","Wed Apr 23 12:09:48 MSK 2025","passed","Wed Apr 23 12:09:51 MSK 2025","","","",""
"","60407","Открытие формы отчета ""Просроченная задолженность (общий)"" (ПросроченнаяЗадолженностьОбщий)","","Wed Apr 23 13:35:01 MSK 2025","passed","Wed Apr 23 13:36:02 MSK 2025","","","",""
"","1023","Открытие формы списка регистра сведений ""Объекты по бизнес-процессам"" (CRM_ОбъектыПоБизнесПроцессам)","","Wed Apr 23 13:42:03 MSK 2025","passed","Wed Apr 23 13:42:04 MSK 2025","","","",""
"","3015","Копирование элемента справочника ""Настройки снятия резервов по заказам"" (НастройкиСнятияРезервовПоЗаказам)","","Wed Apr 23 12:31:58 MSK 2025","passed","Wed Apr 23 12:32:01 MSK 2025","","","",""
"","1077","Открытие формы списка справочника ""Тома хранения файлов"" (ТомаХраненияФайлов)","","Wed Apr 23 12:05:43 MSK 2025","passed","Wed Apr 23 12:05:44 MSK 2025","","","",""
"","26868","Открытие формы отчета ""Диаграммы деятельность организации"" (ДиаграммыДеятельностьОрганизации)","","Wed Apr 23 13:31:07 MSK 2025","passed","Wed Apr 23 13:31:34 MSK 2025","","","",""
"","1224","Открытие формы документа ""Расчет плана доходов/расходов"" (РасчетПланаДоходовРасходов)","","Wed Apr 23 12:47:09 MSK 2025","passed","Wed Apr 23 12:47:10 MSK 2025","","","",""
"","8870","Открытие формы обработки ""Операции закрытия месяца"" (ОперацииЗакрытияМесяца)","","Wed Apr 23 13:41:21 MSK 2025","passed","Wed Apr 23 13:41:29 MSK 2025","","","",""
"","1174","Открытие формы отчета ""План-фактный анализ работы торговых представителей"" (ПланФактныйАнализРаботыТорговыхПредставителейПоКоличеству)","","Wed Apr 23 13:37:15 MSK 2025","passed","Wed Apr 23 13:37:17 MSK 2025","","","",""
"","2297","Копирование элемента группы справочника ""Направления деятельности"" (НаправленияДеятельности)","","Wed Apr 23 12:17:03 MSK 2025","passed","Wed Apr 23 12:17:05 MSK 2025","","","",""
"","1108","Открытие формы отчета ""Клиенты, которым отгрузка запрещена"" (ПартнерыКоторымОтгрузкаЗапрещена)","","Wed Apr 23 13:37:09 MSK 2025","passed","Wed Apr 23 13:37:10 MSK 2025","","","",""
"","1118","Открытие формы обработки ""Настройка программы"" (НастройкаПрограммы)","","Wed Apr 23 13:40:57 MSK 2025","passed","Wed Apr 23 13:40:58 MSK 2025","","","",""
"","2652","Копирование элемента справочника ""Условия обслуживания клиентов торговыми представителями"" (УсловияОбслуживанияПартнеровТорговымиПредставителями)","","Wed Apr 23 12:30:38 MSK 2025","passed","Wed Apr 23 12:30:40 MSK 2025","","","",""
"","1189","Открытие формы списка документа ""Распоряжение на перемещение денежных средств"" (РаспоряжениеНаПеремещениеДенежныхСредств)","","Wed Apr 23 12:41:55 MSK 2025","passed","Wed Apr 23 12:41:56 MSK 2025","","","",""
"","1027","Открытие формы списка справочника ""Действующие вещества"" (ЯРВЕТ_ДействующиеВещества)","","Wed Apr 23 12:05:57 MSK 2025","passed","Wed Apr 23 12:05:58 MSK 2025","","","",""
"","1209","Открытие формы списка документа ""Сборка товаров"" (СборкаТоваров)","","Wed Apr 23 12:42:13 MSK 2025","passed","Wed Apr 23 12:42:14 MSK 2025","","","",""
"","1237","Открытие формы списка документа ""Счет-фактура выданный комиссионеру (агенту)"" (СчетФактураКомиссионеру)","","Wed Apr 23 12:42:28 MSK 2025","passed","Wed Apr 23 12:42:29 MSK 2025","","","",""
"","992","Открытие формы списка справочника ""Папки"" (ПапкиФайлов)","","Wed Apr 23 12:04:27 MSK 2025","passed","Wed Apr 23 12:04:28 MSK 2025","","","",""
"","1222","Открытие формы списка регистра сведений ""Состояние документооборота"" (СостояниеДокументооборота)","","Wed Apr 23 13:45:18 MSK 2025","passed","Wed Apr 23 13:45:19 MSK 2025","","","",""
"","3531","Копирование элемента справочника ""Договоры кредитов и депозитов"" (ДоговорыКредитовИДепозитов)","","Wed Apr 23 12:13:37 MSK 2025","passed","Wed Apr 23 12:13:40 MSK 2025","","","",""
"","1270","Открытие формы документа ""Отчет комитенту о продажах"" (ОтчетКомитенту)","","Wed Apr 23 12:45:32 MSK 2025","passed","Wed Apr 23 12:45:33 MSK 2025","","","",""
"","1459","Открытие формы отчета ""Журнал учета продаж алкоголя"" (ЖурналУчетаРозничнойПродажиАлкогольнойПродукции)","","Thu Apr 17 20:42:16 MSK 2025","passed","Thu Apr 17 20:42:18 MSK 2025","","","",""
"","2582","Копирование элемента справочника ""Группы доступа физических лиц"" (ГруппыДоступаФизическихЛиц)","","Wed Apr 23 12:13:03 MSK 2025","passed","Wed Apr 23 12:13:06 MSK 2025","","","",""
"","1080","Открытие формы списка справочника ""Ключевые операции"" (КлючевыеОперации)","","Wed Apr 23 12:03:42 MSK 2025","passed","Wed Apr 23 12:03:43 MSK 2025","","","",""
"","2999","Копирование элемента справочника ""Горячие клавиши"" (ГорячиеКлавиши)","","Wed Apr 23 12:12:24 MSK 2025","passed","Wed Apr 23 12:12:27 MSK 2025","","","",""
"","982","Открытие формы списка документа ""Начисление бонусных баллов"" (ЯРВЕТ_НачислениеБонусныхБаллов)","","Wed Apr 23 12:42:50 MSK 2025","passed","Wed Apr 23 12:42:51 MSK 2025","","","",""
"","8829","Открытие формы отчета ""Неликвидные товары"" (НеликвидныеТовары)","","Wed Apr 23 13:32:07 MSK 2025","passed","Wed Apr 23 13:32:16 MSK 2025","","","",""
"","923","Открытие формы списка регистра сведений ""История реквизитов"" (CRM_ИсторияРеквизитовПартнеров)","","Wed Apr 23 13:41:58 MSK 2025","passed","Wed Apr 23 13:41:59 MSK 2025","","","",""
"","2298","Печать элемента документа ""Отчет по комиссии между организациями"" (ОтчетПоКомиссииМеждуОрганизациями)","","Wed Apr 23 12:57:58 MSK 2025","passed","Wed Apr 23 12:58:00 MSK 2025","","","",""
"","2532","Копирование элемента справочника ""Группы доступа партнеров"" (ГруппыДоступаПартнеров)","","Wed Apr 23 12:12:52 MSK 2025","passed","Wed Apr 23 12:12:54 MSK 2025","","","",""
"","901","Открытие формы регистра сведений ""Комментарии к отчету Просроченная задолженность (общий)"" (КомментарииКОтчетуПросроченнаяЗадолженностьОбщий)","","Wed Apr 23 13:48:34 MSK 2025","passed","Wed Apr 23 13:48:35 MSK 2025","","","",""
"","2313","Копирование элемента справочника ""Учетные записи синхронизации файлов"" (УчетныеЗаписиСинхронизацииФайлов)","","Wed Apr 23 12:30:50 MSK 2025","passed","Wed Apr 23 12:30:52 MSK 2025","","","",""
"","937","Открытие формы документа ""Страховые случаи"" (ЯРВЕТ_СтраховойСлучайТС)","","Wed Apr 23 12:47:21 MSK 2025","passed","Wed Apr 23 12:47:22 MSK 2025","","","",""
"","1013","Открытие формы списка документа ""Корректировка назначения товаров"" (КорректировкаНазначенияТоваров)","","Wed Apr 23 12:40:40 MSK 2025","passed","Wed Apr 23 12:40:41 MSK 2025","","","",""
"","2297","Печать элемента документа ""Задание на перевозку"" (ЗаданиеНаПеревозку)","","Wed Apr 23 12:51:11 MSK 2025","passed","Wed Apr 23 12:51:13 MSK 2025","","","",""
"","2746","Копирование элемента справочника ""Состояния объектов хранения"" (СостоянияОбъектовХраненияWMS)","","Wed Apr 23 12:32:25 MSK 2025","passed","Wed Apr 23 12:32:27 MSK 2025","","","",""
"","1034","Открытие формы списка регистра накопления ""Расчеты с поставщиками"" (РасчетыСПоставщиками)","","Wed Apr 23 13:49:13 MSK 2025","passed","Wed Apr 23 13:49:14 MSK 2025","","","",""
"","1224","Открытие формы списка документа ""Возврат товаров между организациями"" (ВозвратТоваровМеждуОрганизациями)","","Wed Apr 23 12:39:49 MSK 2025","passed","Wed Apr 23 12:39:50 MSK 2025","","","",""
"","1251","Открытие формы списка документа ""Перемещение товаров"" (ПеремещениеТоваров)","","Wed Apr 23 12:41:29 MSK 2025","passed","Wed Apr 23 12:41:30 MSK 2025","","","",""
"","1239","Открытие формы списка регистра сведений ""Настройки очистки файлов"" (НастройкиОчисткиФайлов)","","Wed Apr 23 13:44:04 MSK 2025","passed","Wed Apr 23 13:44:05 MSK 2025","","","",""
"","7471","Печать элемента документа ""Направление на выезд"" (АйТи_НаправлениеНаВыезд)","","Wed Apr 23 12:47:53 MSK 2025","passed","Wed Apr 23 12:48:01 MSK 2025","","","",""
"","3282","Копирование элемента справочника ""Складские помещения"" (СкладскиеПомещения)","","Wed Apr 23 12:22:47 MSK 2025","passed","Wed Apr 23 12:22:50 MSK 2025","","","",""
"","1195","Открытие формы отчета ""Ведомость расчетов с поставщиками"" (РасчетыСПоставщиками)","","Wed Apr 23 13:37:42 MSK 2025","passed","Wed Apr 23 13:37:43 MSK 2025","","","",""
"","1087","Открытие формы отчета ""Результаты согласования закупки"" (РезультатыСогласованияЗакупки)","","Wed Apr 23 13:37:51 MSK 2025","passed","Wed Apr 23 13:37:52 MSK 2025","","","",""
"","912","Открытие формы списка регистра сведений ""Результаты слияния маршрутов"" (CRM_РезультатыСлиянияМаршрутов)","","Wed Apr 23 13:42:09 MSK 2025","passed","Wed Apr 23 13:42:10 MSK 2025","","","",""
"","2869","Копирование элемента справочника ""Автопролонгация договоров. Настройки"" (НастройкиАвтопролонгацииДоговоров)","","Wed Apr 23 12:33:00 MSK 2025","passed","Wed Apr 23 12:33:03 MSK 2025","","","",""
"","2769","Копирование элемента справочника ""Тэги маркеров (Контур.Фокус)"" (Фокус_ТэгиМаркеров)","","Wed Apr 23 12:37:04 MSK 2025","passed","Wed Apr 23 12:37:07 MSK 2025","","","",""
"","2019","Открытие формы документа ""Реализация товаров и услуг"" (РеализацияТоваровУслуг)","","Wed Apr 23 12:46:10 MSK 2025","passed","Wed Apr 23 12:46:12 MSK 2025","","","",""
"","1319","Открытие формы списка справочника ""Воронки продаж"" (CRM_ВоронкиПродаж)","","Wed Apr 23 12:01:27 MSK 2025","passed","Wed Apr 23 12:01:28 MSK 2025","","","",""
"","1318","Открытие формы списка регистра сведений ""Пользовательские макеты печати"" (ПользовательскиеМакетыПечати)","","Wed Apr 23 13:44:32 MSK 2025","passed","Wed Apr 23 13:44:34 MSK 2025","","","",""
"","2517","ВводНаОсновании элемента справочника ""Типы транспортных средств"" (ТипыТранспортныхСредств)","","Wed Apr 23 12:37:50 MSK 2025","passed","Wed Apr 23 12:37:53 MSK 2025","","","",""
"","1013","Открытие формы списка справочника ""Бонусные программы лояльности"" (БонусныеПрограммыЛояльности)","","Wed Apr 23 12:02:07 MSK 2025","passed","Wed Apr 23 12:02:08 MSK 2025","","","",""
"","6992","Открытие формы обработки ""Настройка автоматического REST-сервиса"" (НастройкаСтандартногоИнтерфейсаOData)","","Wed Apr 23 13:41:02 MSK 2025","passed","Wed Apr 23 13:41:09 MSK 2025","","","",""
"","971","Открытие формы списка справочника ""Шаблоны оповещения задач"" (CRM_ШаблоныЗадач)","","Wed Apr 23 12:01:52 MSK 2025","passed","Wed Apr 23 12:01:53 MSK 2025","","","",""
"","1218","Открытие формы списка документа ""Передача товаров между организациями"" (ПередачаТоваровМеждуОрганизациями)","","Wed Apr 23 12:41:27 MSK 2025","passed","Wed Apr 23 12:41:29 MSK 2025","","","",""
"","993","Открытие формы списка регистра сведений ""Прогнозы расхода упаковок"" (ПрогнозыРасходаУпаковок)","","Wed Apr 23 13:44:41 MSK 2025","passed","Wed Apr 23 13:44:42 MSK 2025","","","",""
"","1079","Открытие формы отчета ""Заполнение свойств клиентов, поставщиков"" (ЗаполнениеСвойствПартнеров)","","Wed Apr 23 13:36:09 MSK 2025","passed","Wed Apr 23 13:36:10 MSK 2025","","","",""
"","2221","Копирование элемента справочника ""Виды алкогольной и спиртосодержащей продукции"" (ВидыАлкогольнойПродукции)","","Wed Apr 23 12:11:01 MSK 2025","passed","Wed Apr 23 12:11:03 MSK 2025","","","",""
"","1333","Открытие формы списка документа ""Счет на оплату клиенту"" (СчетНаОплатуКлиенту)","","Wed Apr 23 12:42:22 MSK 2025","passed","Wed Apr 23 12:42:24 MSK 2025","","","",""
"","3087","Копирование элемента справочника ""Сегменты номенклатуры"" (СегментыНоменклатуры)","","Wed Apr 23 12:22:05 MSK 2025","passed","Wed Apr 23 12:22:08 MSK 2025","","","",""
"","11936","Печать элемента документа ""Сверка взаиморасчетов"" (СверкаВзаиморасчетов)","","Wed Apr 23 13:07:54 MSK 2025","passed","Wed Apr 23 13:08:06 MSK 2025","","","",""
"","948","Открытие формы обработки ""Защита персональных данных (в соответствии с требованиями 152-ФЗ)"" (ЗащитаПерсональныхДанных)","","Wed Apr 23 13:40:46 MSK 2025","passed","Wed Apr 23 13:40:47 MSK 2025","","","",""
"","1096","Открытие формы списка документа ""Упаковочный лист"" (УпаковочныйЛист)","","Wed Apr 23 12:42:58 MSK 2025","passed","Wed Apr 23 12:42:59 MSK 2025","","","",""
"","1000","Открытие формы списка документа ""Запланированное взаимодействие"" (ЗапланированноеВзаимодействие)","","Wed Apr 23 12:40:21 MSK 2025","passed","Wed Apr 23 12:40:22 MSK 2025","","","",""
"","947","Открытие формы регистра сведений ""Значения групп доступа по умолчанию"" (ЗначенияГруппДоступаПоУмолчанию)","","Wed Apr 23 13:46:57 MSK 2025","passed","Wed Apr 23 13:46:58 MSK 2025","","","",""
"","1016","Открытие формы списка документа ""Договор цессии"" (ЯРВЕТ_ДоговорЦессии)","","Wed Apr 23 12:42:45 MSK 2025","passed","Wed Apr 23 12:42:46 MSK 2025","","","",""
"","1178","Открытие формы документа ""Отчет о розничных продажах"" (ОтчетОРозничныхПродажах)","","Wed Apr 23 12:45:33 MSK 2025","passed","Wed Apr 23 12:45:34 MSK 2025","","","",""
"","1929","Открытие формы списка справочника ""Номенклатура"" (Номенклатура)","","Wed Apr 23 12:04:10 MSK 2025","passed","Wed Apr 23 12:04:12 MSK 2025","","","",""
"","2258","Печать элемента документа ""План продаж по категориям"" (ПланПродажПоКатегориям)","","Wed Apr 23 13:00:53 MSK 2025","passed","Wed Apr 23 13:00:55 MSK 2025","","","",""
"","1005","Открытие формы журнала документов ""Согласия на обработку персональных данных"" (СогласияНаОбработкуПерсональныхДанных)","","Wed Apr 23 13:12:29 MSK 2025","passed","Wed Apr 23 13:12:30 MSK 2025","","","",""
"","1227","Открытие формы отчета ""Движения документа"" (ДвиженияДокумента)","","Wed Apr 23 13:32:23 MSK 2025","passed","Wed Apr 23 13:32:25 MSK 2025","","","",""
"","1081","Открытие формы журнала документов ""Направления на выезд (Заявка)"" (Направления)","","Wed Apr 23 13:12:56 MSK 2025","passed","Wed Apr 23 13:12:57 MSK 2025","","","",""
"","1148","Открытие формы отчета ""Причины запрета отгрузки"" (ПричиныЗапретаОтгрузки)","","Wed Apr 23 13:37:26 MSK 2025","passed","Wed Apr 23 13:37:27 MSK 2025","","","",""
"","1299","Открытие формы отчета ""Реестр счетов-фактур для сверки"" (РеестрСчетовФактурДляСверки)","","Wed Apr 23 13:37:48 MSK 2025","passed","Wed Apr 23 13:37:49 MSK 2025","","","",""
"","2818","Копирование элемента справочника ""Товарные категории"" (ТоварныеКатегории)","","Wed Apr 23 12:24:04 MSK 2025","passed","Wed Apr 23 12:24:07 MSK 2025","","","",""
"","1427","Открытие формы списка справочника ""Варианты классификации задолженности"" (ВариантыКлассификацииЗадолженности)","","Wed Apr 23 12:02:12 MSK 2025","passed","Wed Apr 23 12:02:13 MSK 2025","","","",""
"","1199","Открытие формы отчета ""Товары, переданные на комиссию"" (ТоварыПереданныеНаКомиссию)","","Wed Apr 23 13:38:35 MSK 2025","passed","Wed Apr 23 13:38:36 MSK 2025","","","",""
"","1000","Открытие формы списка справочника ""Структура целей"" (СтруктураЦелей)","","Wed Apr 23 12:05:27 MSK 2025","passed","Wed Apr 23 12:05:28 MSK 2025","","","",""
"","3099","Копирование элемента справочника ""Структура предприятия"" (СтруктураПредприятия)","","Wed Apr 23 12:23:34 MSK 2025","passed","Wed Apr 23 12:23:37 MSK 2025","","","",""
"","1500","Открытие формы отчета ""Анализ журнала регистрации"" (АнализЖурналаРегистрации)","","Wed Apr 23 13:15:38 MSK 2025","passed","Wed Apr 23 13:15:40 MSK 2025","","","",""
"","1005","Открытие формы списка справочника ""Закладки взаимодействий"" (ЗакладкиВзаимодействий)","","Wed Apr 23 12:03:11 MSK 2025","passed","Wed Apr 23 12:03:12 MSK 2025","","","",""
"","895","Открытие формы регистра сведений ""Кэш программных интерфейсов"" (КэшПрограммныхИнтерфейсов)","","Wed Apr 23 13:47:08 MSK 2025","passed","Wed Apr 23 13:47:09 MSK 2025","","","",""
"","1884","Открытие формы списка справочника ""Скидки (наценки)"" (СкидкиНаценки)","","Wed Apr 23 12:05:11 MSK 2025","passed","Wed Apr 23 12:05:13 MSK 2025","","","",""
"","999","Открытие формы списка справочника ""Цели ВетИС"" (ЦелиВЕТИС)","","Wed Apr 23 12:06:14 MSK 2025","passed","Wed Apr 23 12:06:15 MSK 2025","","","",""
"","2054","Открытие формы документа ""Корректировка задолженности"" (СписаниеЗадолженности)","","Wed Apr 23 12:44:43 MSK 2025","passed","Wed Apr 23 12:44:45 MSK 2025","","","",""
"","961","Открытие формы списка регистра сведений ""Учетная политика"" (УчетнаяПолитикаОрганизаций)","","Wed Apr 23 13:44:14 MSK 2025","passed","Wed Apr 23 13:44:15 MSK 2025","","","",""
"","1191","Открытие формы отчета ""Карточка расчетов с клиентами"" (КарточкаРасчетовСКлиентами)","","Wed Apr 23 13:36:31 MSK 2025","passed","Wed Apr 23 13:36:32 MSK 2025","","","",""
"","932","Открытие формы списка регистра сведений ""Рассчитанные отборы по новостям (общие)"" (РассчитанныеОтборыПоНовостям_Общие)","","Wed Apr 23 13:44:49 MSK 2025","passed","Wed Apr 23 13:44:50 MSK 2025","","","",""
"","2597","Копирование элемента справочника ""Служебные переменные (ЯрВет)"" (ярвет_СлужебныеПеременные)","","Wed Apr 23 12:25:05 MSK 2025","passed","Wed Apr 23 12:25:08 MSK 2025","","","",""
"","956","Открытие формы документа ""Инвентаризационная опись"" (ИнвентаризационнаяОпись)","","Wed Apr 23 12:44:35 MSK 2025","passed","Wed Apr 23 12:44:36 MSK 2025","","","",""
"","1180","Открытие формы отчета ""Денежные средства в кассах ККМ"" (ОстаткиИДвиженияДенежныхСредствВКассахККМ)","","Wed Apr 23 13:36:54 MSK 2025","passed","Wed Apr 23 13:36:56 MSK 2025","","","",""
"","924","Открытие формы регистра сведений ""Срабатывание проверок"" (итСрабатываниеПроверок)","","Wed Apr 23 13:48:23 MSK 2025","passed","Wed Apr 23 13:48:24 MSK 2025","","","",""
"","2250","Копирование элемента справочника ""Зоны доставки"" (ЗоныДоставки)","","Wed Apr 23 12:14:58 MSK 2025","passed","Wed Apr 23 12:15:00 MSK 2025","","","",""
"","11726","Печать элемента документа ""Приказ о праве подписи в отгрузочных документах"" (ПриказОПравеПодписиВОтгрузочныхДокументах)","","Wed Apr 23 13:10:49 MSK 2025","passed","Wed Apr 23 13:11:01 MSK 2025","","","",""
"","1281","Открытие формы журнала документов ""Документы перемещения"" (ДокументыПеремещения)","","Wed Apr 23 13:12:33 MSK 2025","passed","Wed Apr 23 13:12:34 MSK 2025","","","",""
"","1025","Открытие формы списка регистра сведений ""ММП: Согласования для мобильного монитора"" (mmAgreements)","","Wed Apr 23 13:42:12 MSK 2025","passed","Wed Apr 23 13:42:13 MSK 2025","","","",""
"","1349","Открытие формы отчета ""Доходы и расходы"" (АнализДоходовРасходов)","","Wed Apr 23 13:14:28 MSK 2025","passed","Wed Apr 23 13:14:30 MSK 2025","","","",""
"","1235","Открытие формы отчета ""Условия закупок"" (УсловияЗакупок)","","Wed Apr 23 13:38:42 MSK 2025","passed","Wed Apr 23 13:38:44 MSK 2025","","","",""
"","2625","Копирование элемента справочника ""Виды ремонта транспортных средств"" (апрВидыРемонтаТС)","","Wed Apr 23 12:09:04 MSK 2025","passed","Wed Apr 23 12:09:06 MSK 2025","","","",""
"","1151","Открытие формы списка регистра сведений ""Идентификаторы 1С:Бизнес-сеть"" (ИдентификаторыБизнесСеть)","","Wed Apr 23 13:44:31 MSK 2025","passed","Wed Apr 23 13:44:32 MSK 2025","","","",""
"","1686","Открытие формы документа ""Акт о расхождениях"" (АктОРасхождениях)","","Wed Apr 23 12:44:19 MSK 2025","passed","Wed Apr 23 12:44:20 MSK 2025","","","",""
"","3067","Копирование элемента справочника ""Настройки создания расходных ордеров"" (НастройкиСозданияРасходныхОрдеров)","","Wed Apr 23 12:33:23 MSK 2025","passed","Wed Apr 23 12:33:26 MSK 2025","","","",""
"","1056","Открытие формы списка справочника ""Причины отмены заказов поставщикам"" (ПричиныОтменыЗаказовПоставщикам)","","Wed Apr 23 12:04:41 MSK 2025","passed","Wed Apr 23 12:04:42 MSK 2025","","","",""
"","2308","Копирование элемента справочника ""Настройки лимитов соглашений с клиентами"" (НастройкиЛимитовСоглашенийСКлиентами)","","Wed Apr 23 12:32:57 MSK 2025","passed","Wed Apr 23 12:33:00 MSK 2025","","","",""
"","3055","Копирование элемента справочника ""Банковские счета организаций"" (БанковскиеСчетаОрганизаций)","","Wed Apr 23 12:09:42 MSK 2025","passed","Wed Apr 23 12:09:45 MSK 2025","","","",""
"","1124","Открытие формы списка документа ""План сборки (разборки)"" (ПланСборкиРазборки)","","Wed Apr 23 12:41:39 MSK 2025","passed","Wed Apr 23 12:41:40 MSK 2025","","","",""
"","971","Открытие формы списка документа ""Пакет прямого обмена с банками"" (ПакетОбменСБанками)","","Wed Apr 23 12:41:26 MSK 2025","passed","Wed Apr 23 12:41:27 MSK 2025","","","",""
"","1121","Открытие формы списка документа ""Передача оборудования"" (ПередачаОборудования)","","Wed Apr 23 12:43:20 MSK 2025","passed","Wed Apr 23 12:43:21 MSK 2025","","","",""
"","949","Открытие формы документа ""Начисление бонусных баллов"" (ЯРВЕТ_НачислениеБонусныхБаллов)","","Wed Apr 23 12:46:50 MSK 2025","passed","Wed Apr 23 12:46:51 MSK 2025","","","",""
"","3250","Копирование элемента справочника ""Графики доставки"" (АйТи_ГрафикиДоставки)","","Wed Apr 23 12:17:27 MSK 2025","passed","Wed Apr 23 12:17:30 MSK 2025","","","",""
"","970","Открытие формы списка справочника ""Классификатор задач Helpdesk"" (КлассификаторИнцидентов)","","Wed Apr 23 12:06:49 MSK 2025","passed","Wed Apr 23 12:06:50 MSK 2025","","","",""
"","246915","Копирование элемента справочника ""Настройки ограничения доступа"" (ЯРВЕТ_НастройкиОграниченияДоступа)","","Wed Apr 23 12:26:04 MSK 2025","passed","Wed Apr 23 12:30:11 MSK 2025","","","",""
"","2806","Копирование элемента группы справочника ""Сегменты клиентов"" (СегментыПартнеров)","","Wed Apr 23 12:22:08 MSK 2025","passed","Wed Apr 23 12:22:11 MSK 2025","","","",""
"","912","Открытие формы списка регистра сведений ""ММП: Значения аналитик"" (mmAnalyticsValues)","","Wed Apr 23 13:42:14 MSK 2025","passed","Wed Apr 23 13:42:14 MSK 2025","","","",""
"","960","Открытие формы регистра сведений ""Права ролей"" (ПраваРолей)","","Wed Apr 23 13:47:43 MSK 2025","passed","Wed Apr 23 13:47:44 MSK 2025","","","",""
"","1401","Открытие формы документа ""Коммерческое предложение клиенту"" (КоммерческоеПредложениеКлиенту)","","Wed Apr 23 12:44:42 MSK 2025","passed","Wed Apr 23 12:44:43 MSK 2025","","","",""
"","968","Открытие формы регистра сведений ""Прогнозы расхода упаковок"" (ПрогнозыРасходаУпаковок)","","Wed Apr 23 13:47:48 MSK 2025","passed","Wed Apr 23 13:47:49 MSK 2025","","","",""
"","2584","Копирование элемента справочника ""Причины брака на складе"" (ЯРВЕТ_ПричиныБракаНаСкладе)","","Wed Apr 23 12:30:12 MSK 2025","passed","Wed Apr 23 12:30:14 MSK 2025","","","",""
"","994","Открытие формы документа ""Согласие на обработку персональных данных"" (СогласиеНаОбработкуПерсональныхДанных)","","Wed Apr 23 12:46:30 MSK 2025","passed","Wed Apr 23 12:46:31 MSK 2025","","","",""
"","1035","Открытие формы обработки ""Активные пользователи"" (АктивныеПользователи)","","Wed Apr 23 13:40:24 MSK 2025","passed","Wed Apr 23 13:40:25 MSK 2025","","","",""
"","948","Открытие формы обработки ""Первоначальное заполнение регистров партионного учета"" (ПервоначальноеЗаполнениеРегистровПартионногоУчета)","","Wed Apr 23 13:41:31 MSK 2025","passed","Wed Apr 23 13:41:32 MSK 2025","","","",""
"","2378","Копирование элемента справочника ""Роли партнеров в сделках и проектах"" (РолиПартнеровВСделкахИПроектах)","","Wed Apr 23 12:21:57 MSK 2025","passed","Wed Apr 23 12:22:00 MSK 2025","","","",""
"","1265","Открытие формы списка регистра сведений ""Кеш представлений адресов (Dadata)"" (ИнтеграцияDadataКешСервиса)","","Wed Apr 23 13:45:34 MSK 2025","passed","Wed Apr 23 13:45:35 MSK 2025","","","",""
"","996","Открытие формы списка регистра сведений ""Партнеры сегмента"" (ПартнерыСегмента)","","Wed Apr 23 13:44:30 MSK 2025","passed","Wed Apr 23 13:44:31 MSK 2025","","","",""
"","999","Открытие формы списка справочника ""Учетные политики организаций"" (УчетныеПолитикиОрганизаций)","","Wed Apr 23 12:05:44 MSK 2025","passed","Wed Apr 23 12:05:45 MSK 2025","","","",""
"","989","Открытие формы списка регистра сведений ""Значения групп доступа"" (ЗначенияГруппДоступа)","","Wed Apr 23 13:42:49 MSK 2025","passed","Wed Apr 23 13:42:50 MSK 2025","","","",""
